"row","Id","Attrition","Age","CivilStatus","Education","Salary","ContractType","MonthsAtCompany","NumSalaryChanges","NumJobPositionChanges","HadPromotion","Occupation","Insalubrity","Periculosity","UnionMember","Stability","HomeDistance","HomeTime","HasDependents"
"933",7391,"Yes",32,"United","5",18.48,"10",2,0,0,"No","1","No","No","No","No",0,2,"No"
"934",7392,"Yes",28,"United","3",2.91,"1",9,0,0,"No","27","Yes","No","No","No",5,11,"Yes"
"935",7395,"Yes",30,"Single","5",27.42,"10",16,0,0,"No","23","No","No","Yes","No",7,15,"No"
"936",7415,"Yes",30,"Single","3",3.68,"1",19,1,0,"No","10","Yes","No","No","No",1,6,"Yes"
"937",7412,"Yes",35,"United","5",21.53,"10",36,0,0,"No","23","No","No","No","No",11,20,"Yes"
"938",7418,"Yes",38,"Single","5",1.92,"1",11,0,0,"No","20","No","No","Yes","No",6,16,"No"
"939",7421,"Yes",25,"Single","5",10.93,"1",19,1,0,"No","13","Yes","No","No","Yes",11,16,"Yes"
"940",7429,"Yes",36,"Single","2",2.91,"1",5,0,0,"No","28","Yes","No","No","No",8,15,"No"
"941",7430,"Yes",30,"Single","5",5.91,"1",0,0,0,"No","13","Yes","No","No","No",24,29,"No"
"942",7432,"Yes",37,"Single","5",5.91,"1",2,0,0,"No","13","Yes","No","No","No",0,3,"No"
"943",7433,"Yes",33,"United","3",7.07,"1",16,0,0,"No","13","No","No","No","No",7,17,"No"
"944",7434,"Yes",25,"Single","5",9.64,"1",12,1,0,"No","13","Yes","No","No","No",0,3,"No"
"945",7435,"Yes",33,"Single","3",3.48,"1",2,0,0,"No","13","Yes","No","No","No",5,12,"Yes"
"946",7411,"Yes",32,"Desunited","5",18.23,"10",6,0,0,"No","23","No","No","No","No",23,39,"No"
"947",7453,"Yes",20,"Single","3",4.73,"1",21,1,0,"No","13","Yes","No","Yes","No",0,1,"No"
"948",7470,"Yes",32,"Single","3",2.89,"1",5,1,0,"No","28","Yes","No","No","No",4,10,"Yes"
"949",7466,"Yes",27,"Single","5",10.93,"1",23,2,0,"No","13","Yes","No","No","No",13,19,"No"
"950",7457,"Yes",26,"United","3",4.2,"1",35,1,0,"No","10","Yes","No","No","Yes",2,6,"Yes"
"951",7337,"Yes",38,"Single","4",2.3,"1",22,0,0,"No","22","No","No","No","No",0,2,"Yes"
"952",7351,"Yes",29,"Single","5",17.08,"10",8,0,0,"No","23","No","No","No","No",3,11,"No"
"953",7445,"Yes",22,"United","3",3.18,"1",3,0,0,"No","10","Yes","No","No","No",9,16,"Yes"
"954",7464,"Yes",33,"Single","2",3.76,"1",7,0,0,"No","27","No","No","No","No",1,4,"Yes"
"955",7342,"Yes",31,"Single","2",3.56,"1",7,0,0,"No","13","No","No","No","No",2,5,"Yes"
"956",7504,"Yes",38,"United","5",24.55,"1",18,2,0,"No","1","Yes","No","No","No",34,42,"Yes"
"957",7484,"Yes",34,"Single","3",4.44,"1",5,1,0,"No","13","Yes","No","No","No",16,27,"No"
"958",7483,"Yes",26,"Single","4",2.84,"1",0,0,0,"No","1","Yes","No","No","No",20,27,"No"
"959",7481,"Yes",27,"United","4",16.1,"10",6,0,0,"No","21","No","No","No","No",5,15,"No"
"960",7477,"Yes",19,"Single","4",2.82,"1",8,0,0,"No","10","No","No","No","No",0,3,"No"
"961",7524,"Yes",29,"Single","3",2.89,"1",1,0,0,"No","1","Yes","No","No","No",8,18,"No"
"962",7512,"Yes",36,"Single","4",12.16,"1",36,1,0,"No","2","Yes","No","No","No",19,27,"Yes"
"963",7514,"Yes",35,"United","5",19.74,"10",18,0,0,"No","1","No","No","No","No",18,24,"Yes"
"964",7528,"Yes",30,"Single","2",3.94,"1",26,1,0,"No","10","Yes","No","No","No",7,14,"Yes"
"965",7517,"Yes",34,"United","5",17.5,"1",23,3,1,"No","2","Yes","No","Yes","Yes",1,4,"No"
"966",7490,"Yes",30,"Single","5",5.91,"1",2,0,0,"No","13","Yes","No","No","No",0,0,"No"
"967",7518,"Yes",36,"United","3",4.73,"1",19,1,0,"No","6","Yes","No","No","No",2,6,"Yes"
"968",7600,"Yes",28,"Single","4",8.21,"1",27,0,1,"No","9","No","No","No","No",17,22,"No"
"969",7602,"Yes",24,"Single","3",4.18,"1",0,0,0,"No","13","Yes","No","Yes","No",7,12,"No"
"970",7606,"Yes",28,"United","2",5.34,"1",18,0,0,"No","10","No","No","No","No",12,25,"Yes"
"971",7556,"Yes",17,"Single","3",1.64,"6",18,0,0,"No","1","No","No","No","No",1,5,"No"
"972",7489,"Yes",33,"Single","3",4.18,"1",7,0,0,"No","13","Yes","No","No","No",6,10,"Yes"
"973",7617,"Yes",22,"Single","3",5.07,"1",22,0,0,"No","13","Yes","No","No","No",7,17,"No"
"974",7520,"Yes",31,"Single","3",3.18,"1",0,0,0,"No","5","Yes","No","Yes","No",7,13,"No"
"975",7498,"Yes",29,"United","3",4.73,"1",17,2,2,"No","13","Yes","No","No","No",11,20,"Yes"
"976",7497,"Yes",24,"Single","3",5.4,"1",35,0,0,"No","13","Yes","No","No","Yes",3,10,"Yes"
"977",7494,"Yes",28,"United","3",4.44,"1",3,1,0,"No","13","Yes","No","No","No",10,17,"Yes"
"978",7575,"Yes",47,"United","2",3.64,"1",16,0,0,"No","13","No","No","No","No",3,8,"No"
"979",7608,"Yes",42,"United","3",3.72,"1",1,0,0,"No","27","No","No","No","No",10,19,"No"
"980",7622,"Yes",31,"Single","3",5.07,"1",24,1,0,"No","13","Yes","No","Yes","No",3,7,"No"
"981",7626,"Yes",27,"Single","4",5.45,"1",4,0,0,"No","1","No","No","No","No",29,31,"No"
"982",7560,"Yes",18,"Single","3",1.64,"6",14,0,0,"No","1","No","No","No","No",8,14,"No"
"983",7564,"Yes",16,"Single","3",1.51,"6",7,0,0,"No","1","No","No","No","No",1,9,"No"
"984",7640,"Yes",32,"Single","5",9.09,"1",41,1,1,"No","16","No","No","No","No",2,7,"No"
"985",7558,"Yes",17,"Single","3",1.8,"6",21,1,0,"No","1","No","No","No","No",1,4,"No"
"986",7651,"Yes",25,"Single","3",4.73,"1",14,1,0,"No","13","Yes","No","Yes","No",2,6,"Yes"
"987",7585,"Yes",25,"Single","5",25.66,"10",2,0,0,"No","23","No","No","Yes","No",23,42,"No"
"988",7652,"Yes",52,"Single","3",4,"1",12,0,0,"No","22","No","No","No","No",1,4,"No"
"989",7673,"Yes",53,"United","3",4.25,"1",41,1,0,"No","1","Yes","No","No","No",13,23,"Yes"
"990",7657,"Yes",51,"United","5",9.03,"1",0,0,0,"No","14","Yes","No","No","No",26,30,"No"
"991",7674,"Yes",50,"United","3",3.38,"1",0,0,0,"No","1","Yes","No","No","No",5,12,"No"
"992",7677,"Yes",32,"Single","3",3.07,"1",3,0,1,"No","10","Yes","No","No","No",10,21,"No"
"993",7670,"Yes",32,"Single","5",22.87,"1",14,0,0,"No","1","Yes","No","No","No",32,35,"No"
"994",7680,"Yes",26,"Single","5",10.77,"1",10,1,0,"No","13","Yes","No","No","No",16,20,"No"
"995",7681,"Yes",24,"Single","3",5.26,"1",22,0,0,"No","27","No","No","No","No",1,6,"Yes"
"996",7684,"Yes",21,"Single","3",2.15,"1",23,1,0,"No","1","Yes","No","No","No",2,7,"No"
"997",7571,"Yes",28,"Single","5",28.74,"10",29,0,0,"No","13","No","No","No","No",21,21,"No"
"998",7693,"Yes",38,"United","3",4.92,"1",7,0,0,"No","13","Yes","No","No","No",3,9,"No"
"999",7707,"Yes",28,"Single","5",9.22,"1",4,0,0,"No","14","Yes","No","No","No",29,29,"No"
"1000",7661,"Yes",40,"United","2",3.44,"1",4,2,1,"Yes","10","Yes","No","Yes","No",2,7,"No"
"1001",7663,"Yes",27,"Single","3",4.73,"1",14,1,0,"No","13","Yes","No","Yes","No",4,11,"Yes"
"1002",7668,"Yes",61,"United","5",36.36,"1",3,0,0,"No","1","Yes","No","No","No",38,46,"No"
"1003",7718,"Yes",25,"Single","3",5.07,"1",21,1,0,"No","13","Yes","No","No","No",5,15,"Yes"
"1004",7686,"Yes",23,"Single","4",3.65,"1",14,1,0,"No","10","Yes","No","No","No",17,23,"No"
"1005",7687,"Yes",45,"Widower","4",3.37,"1",4,1,0,"No","10","Yes","No","No","No",7,12,"No"
"1006",7690,"Yes",28,"Single","4",4.02,"1",22,1,0,"No","10","Yes","No","No","No",44,51,"No"
"1007",7764,"Yes",27,"Single","3",4.1,"1",7,0,0,"No","27","No","No","No","No",1,5,"Yes"
"1008",7779,"Yes",41,"Widower","3",3.68,"1",14,1,0,"No","10","Yes","No","No","No",29,29,"No"
"1009",7780,"Yes",46,"United","3",2.89,"1",1,0,0,"No","10","Yes","No","No","No",0,3,"Yes"
"1010",7759,"Yes",22,"Single","5",10.25,"1",0,0,0,"No","13","Yes","No","No","No",18,23,"No"
"1011",7719,"Yes",22,"United","3",4.66,"1",7,1,0,"No","13","Yes","No","No","No",2,7,"Yes"
"1012",7723,"Yes",30,"Single","5",10.93,"1",17,0,0,"No","13","Yes","No","No","No",4,10,"No"
"1013",7768,"Yes",22,"United","3",2.89,"1",1,0,0,"No","1","Yes","No","No","No",8,21,"No"
"1014",7766,"Yes",29,"Single","3",4.18,"1",4,0,0,"No","13","Yes","No","No","No",7,13,"No"
"1015",7738,"Yes",32,"United","3",5.47,"1",39,1,0,"No","13","Yes","No","No","No",5,12,"No"
"1016",7743,"Yes",25,"Single","5",10.25,"1",1,0,0,"No","13","Yes","No","No","No",18,28,"No"
"1017",7715,"Yes",31,"Single","5",20.45,"1",31,1,0,"No","12","Yes","No","No","No",32,36,"No"
"1018",7713,"Yes",27,"United","5",10.25,"1",0,0,0,"No","13","Yes","No","No","No",10,24,"Yes"
"1019",7727,"Yes",25,"Single","3",4.92,"1",14,0,0,"No","13","Yes","No","No","No",7,10,"No"
"1020",7789,"Yes",32,"United","3",7.62,"1",25,1,0,"No","1","No","No","No","No",5,9,"Yes"
"1021",7771,"Yes",43,"United","3",2.89,"1",2,0,0,"No","10","Yes","No","No","No",5,12,"No"
"1022",7807,"Yes",60,"United","5",13.64,"1",21,2,0,"No","1","Yes","No","No","No",36,48,"No"
"1023",7814,"Yes",22,"Single","3",2.91,"1",1,0,0,"No","28","Yes","No","No","No",9,17,"Yes"
"1024",7799,"Yes",36,"United","3",5.47,"1",35,1,0,"No","13","Yes","No","No","No",1,3,"No"
"1025",7801,"Yes",36,"United","3",3.68,"1",9,1,0,"No","10","Yes","No","No","No",6,17,"Yes"
"1026",7750,"Yes",24,"Single","3",5.07,"1",21,1,0,"No","13","Yes","No","Yes","No",6,14,"No"
"1027",7848,"Yes",37,"United","5",16.89,"1",10,0,1,"No","1","No","No","No","No",0,1,"Yes"
"1028",7845,"Yes",27,"Single","5",28.7,"10",8,0,0,"No","23","No","No","No","No",0,1,"No"
"1029",7850,"Yes",45,"United","5",27.1,"10",24,0,0,"No","23","No","No","No","No",3,10,"Yes"
"1030",7884,"Yes",27,"Single","3",4.73,"1",10,2,1,"No","9","Yes","No","No","No",7,15,"No"
"1031",7851,"Yes",32,"Single","5",25.33,"10",4,0,0,"No","23","No","No","No","No",3,9,"No"
"1032",7881,"Yes",22,"Single","3",3.26,"1",2,0,0,"No","10","Yes","No","No","No",3,7,"No"
"1033",7834,"Yes",31,"Single","4",19.02,"10",21,0,0,"No","23","No","No","Yes","No",7,16,"No"
"1034",7861,"Yes",57,"United","5",28.83,"10",36,0,0,"No","23","No","No","Yes","No",1,5,"No"
"1035",7863,"Yes",32,"United","5",3.49,"1",6,0,0,"No","22","No","No","No","No",0,3,"Yes"
"1036",7876,"Yes",40,"None","3",3.94,"1",25,1,1,"No","22","No","No","No","No",13,25,"No"
"1037",7913,"Yes",36,"Single","5",10.74,"10",10,0,0,"No","21","No","No","No","No",0,2,"No"
"1038",7917,"Yes",31,"Single","5",20.12,"10",4,0,0,"No","23","No","No","No","No",18,32,"No"
"1039",7919,"Yes",35,"Single","5",21.53,"10",24,0,0,"No","21","No","No","No","No",0,1,"No"
"1040",7832,"Yes",33,"Single","5",17.78,"10",11,0,0,"No","23","No","No","No","No",1,5,"No"
"1041",7921,"Yes",30,"Single","6",12.51,"10",30,0,1,"No","23","No","No","Yes","Yes",9,15,"Yes"
"1042",7922,"Yes",31,"United","5",27.42,"10",11,0,0,"No","23","No","No","No","No",15,33,"Yes"
"1043",7836,"Yes",29,"United","5",26.6,"10",23,0,0,"No","22","No","No","No","No",1,6,"Yes"
"1044",7809,"Yes",24,"Single","4",9.89,"1",11,0,0,"No","21","No","No","No","No",3,9,"No"
"1045",7810,"Yes",39,"Single","3",4.92,"1",13,0,0,"No","13","Yes","No","No","No",8,15,"No"
"1046",7894,"Yes",34,"United","5",15.91,"1",3,0,0,"No","19","Yes","No","No","No",27,40,"Yes"
"1047",7895,"Yes",34,"Single","3",4.18,"1",28,1,1,"No","10","Yes","No","No","No",2,7,"Yes"
"1048",7900,"Yes",33,"Single","3",5.07,"1",21,1,0,"No","13","Yes","No","Yes","No",18,30,"Yes"
"1049",7901,"Yes",45,"Single","3",3.57,"1",2,0,0,"No","13","Yes","No","No","No",12,22,"Yes"
"1050",7824,"Yes",25,"Single","3",3.68,"1",8,1,0,"No","10","Yes","No","No","No",5,12,"No"
"1051",7787,"Yes",46,"United","5",10.77,"1",5,0,0,"No","13","Yes","No","No","No",23,33,"No"
"1052",7966,"Yes",26,"Single","5",27.42,"10",3,0,0,"No","23","No","No","No","No",13,24,"No"
"1053",7770,"Yes",18,"Single","3",2.89,"1",0,0,0,"No","1","Yes","No","No","No",3,8,"No"
"1054",7831,"Yes",29,"Single","5",6.26,"1",8,0,0,"No","16","No","No","No","No",36,54,"No"
"1055",7905,"Yes",34,"United","5",24.62,"10",29,0,0,"No","21","No","No","No","Yes",4,14,"Yes"
"1056",7944,"Yes",32,"United","3",3.81,"1",14,0,0,"No","28","Yes","No","No","No",3,9,"Yes"
"1057",7914,"Yes",30,"United","6",9.4,"1",18,1,0,"No","6","Yes","No","No","Yes",3,9,"Yes"
"1058",7833,"Yes",31,"United","5",23.56,"10",31,0,0,"No","21","No","No","No","No",11,23,"Yes"
"1059",7755,"Yes",35,"United","3",3.45,"1",3,1,0,"No","10","Yes","No","No","No",11,20,"No"
"1060",7781,"Yes",35,"United","3",3.68,"1",9,1,0,"No","10","Yes","No","No","No",12,19,"No"
"1061",7782,"Yes",31,"Single","3",4.2,"1",29,1,0,"No","10","Yes","No","No","No",3,8,"Yes"
"1062",7965,"Yes",27,"United","5",27.42,"10",9,0,0,"No","23","No","No","Yes","No",12,22,"No"
"1063",7924,"Yes",25,"Single","5",17.9,"10",10,0,0,"No","23","No","No","No","No",5,12,"No"
"1064",7994,"Yes",27,"Single","5",10.74,"10",4,0,0,"No","23","No","No","No","No",1,8,"Yes"
"1065",7986,"Yes",41,"United","5",17.14,"10",2,0,0,"No","23","No","No","No","No",2,8,"Yes"
"1066",7987,"Yes",38,"Single","5",12.51,"10",34,0,1,"No","23","No","No","Yes","No",3,10,"No"
"1067",7856,"Yes",54,"United","3",3.08,"1",0,0,0,"No","1","Yes","No","No","No",1,6,"No"
"1068",7760,"Yes",20,"Single","3",4.25,"1",35,1,0,"No","1","Yes","No","No","No",11,25,"No"
"1069",7804,"Yes",20,"Single","4",3.99,"1",15,0,0,"No","14","Yes","No","No","No",2,8,"No"
"1070",7975,"Yes",41,"Desunited","2",2.91,"1",0,0,0,"No","27","Yes","No","No","No",7,12,"No"
"1071",7858,"Yes",32,"Single","3",4.92,"1",10,0,0,"No","13","Yes","No","No","No",6,10,"Yes"
"1072",7911,"Yes",31,"United","5",14.7,"10",13,0,1,"No","23","No","No","Yes","No",3,7,"No"
"1073",7967,"Yes",18,"Single","2",3.46,"1",4,0,0,"No","27","Yes","No","No","No",11,20,"Yes"
"1074",7977,"Yes",35,"United","3",4.92,"1",3,0,0,"No","13","Yes","No","No","No",33,42,"Yes"
"1075",7968,"Yes",23,"Single","5",18.55,"10",11,0,1,"No","23","No","No","Yes","No",4,10,"No"
"1076",7753,"Yes",21,"Single","3",4.73,"1",9,1,0,"No","13","Yes","No","No","No",4,12,"Yes"
"1077",7979,"Yes",28,"Single","4",3.31,"1",2,0,0,"No","22","No","No","No","No",2,8,"No"
"1078",7953,"Yes",26,"Single","5",9.22,"1",4,0,0,"No","14","Yes","No","No","No",30,36,"No"
"1079",7995,"Yes",19,"Single","3",4.13,"1",13,0,0,"No","13","No","No","No","No",3,8,"No"
"1080",7999,"Yes",57,"United","3",9.37,"1",1,0,0,"No","17","No","No","Yes","No",2,8,"No"
"1081",7929,"Yes",36,"United","5",17.9,"10",11,0,1,"No","23","No","No","No","No",6,14,"No"
"1082",8004,"Yes",33,"United","3",5.47,"1",31,1,0,"No","9","Yes","No","No","No",8,20,"No"
"1083",8015,"Yes",29,"United","3",2.91,"1",0,0,0,"No","28","Yes","No","No","No",6,11,"Yes"
"1084",8063,"Yes",15,"Single","2",1.57,"6",9,0,0,"No","1","No","No","No","No",1,3,"No"
"1085",7971,"Yes",29,"Single","5",29.34,"10",18,0,0,"No","23","No","No","Yes","No",31,39,"No"
"1086",8068,"Yes",28,"United","5",16.1,"10",0,0,0,"No","23","No","No","No","No",10,19,"No"
"1087",7974,"Yes",47,"United","5",5.15,"1",11,0,1,"No","21","No","No","No","No",1,3,"No"
"1088",7946,"Yes",38,"United","3",3.94,"1",1,0,0,"No","27","No","No","No","No",5,11,"Yes"
"1089",7948,"Yes",42,"Desunited","3",3.65,"1",12,0,0,"No","10","Yes","No","No","No",8,14,"Yes"
"1090",8005,"Yes",33,"Single","4",0.87,"1",11,0,0,"No","22","No","No","No","No",3,10,"No"
"1091",8057,"Yes",36,"Single","3",4.73,"1",8,2,1,"No","1","Yes","No","No","No",0,1,"No"
"1092",7981,"Yes",29,"United","3",2.99,"1",3,0,0,"No","10","No","No","No","No",12,20,"Yes"
"1093",8102,"Yes",30,"United","3",3.26,"1",0,0,0,"No","10","Yes","No","No","No",12,21,"Yes"
"1094",8018,"Yes",27,"United","4",11.9,"10",7,0,0,"No","21","No","No","No","No",17,24,"No"
"1095",8028,"Yes",28,"United","3",3.26,"1",0,0,0,"No","10","Yes","No","No","No",4,12,"No"
"1096",8113,"Yes",30,"Single","3",3.68,"1",10,1,0,"No","10","Yes","No","No","No",12,20,"No"
"1097",8116,"Yes",32,"United","5",16.89,"10",7,0,0,"No","23","No","No","No","No",2,8,"No"
"1098",8091,"Yes",16,"Single","3",3.26,"6",5,0,0,"No","1","No","No","No","No",12,22,"No"
"1099",8032,"Yes",14,"Single","3",1.73,"6",5,0,0,"No","1","No","No","No","No",11,25,"No"
"1100",8129,"Yes",21,"Single","2",3.26,"1",0,0,0,"No","1","Yes","No","No","No",35,41,"No"
"1101",8134,"Yes",37,"United","3",5.4,"1",24,1,0,"No","13","Yes","No","No","No",6,16,"Yes"
"1102",8135,"Yes",25,"Single","3",3.26,"1",1,0,0,"No","10","Yes","No","No","No",30,44,"Yes"
"1103",8136,"Yes",40,"United","3",3.94,"1",14,1,0,"No","10","Yes","No","No","No",4,12,"Yes"
"1104",8148,"Yes",36,"United","2",3.46,"1",0,0,0,"No","27","Yes","No","No","No",0,2,"No"
"1105",8042,"Yes",30,"Single","3",3.68,"1",8,1,0,"No","10","Yes","No","No","No",5,12,"Yes"
"1106",8043,"Yes",28,"Single","3",3.68,"1",4,0,0,"No","10","Yes","No","No","No",12,20,"No"
"1107",8161,"Yes",50,"Single","3",3.73,"1",2,0,0,"No","9","Yes","No","No","No",20,28,"No"
"1108",8162,"Yes",18,"Single","3",3.68,"1",10,1,0,"No","1","Yes","No","No","No",2,6,"No"
"1109",8081,"Yes",24,"Single","3",4.09,"1",8,1,1,"Yes","28","No","No","No","No",19,38,"Yes"
"1110",8107,"Yes",50,"Single","3",4.73,"1",9,1,0,"No","9","Yes","No","No","No",10,18,"No"
"1111",8108,"Yes",31,"United","3",5.07,"1",12,1,0,"No","10","Yes","No","No","No",7,17,"Yes"
"1112",8047,"Yes",31,"Single","3",3.68,"1",4,1,0,"No","1","No","No","No","No",4,10,"Yes"
"1113",8137,"Yes",41,"Single","3",3.73,"1",1,0,0,"No","13","Yes","No","No","No",12,20,"No"
"1114",8138,"Yes",22,"United","3",3.26,"1",0,0,0,"No","10","Yes","No","No","No",0,1,"No"
"1115",8143,"Yes",26,"Single","3",3.73,"1",0,0,0,"No","13","Yes","No","No","No",5,14,"No"
"1116",8071,"Yes",49,"Single","3",4.36,"1",9,1,1,"No","28","Yes","No","No","No",2,6,"No"
"1117",8145,"Yes",34,"United","3",3.73,"1",0,0,0,"No","13","Yes","No","No","No",4,11,"Yes"
"1118",8164,"Yes",44,"Single","5",7.37,"1",2,0,0,"No","21","Yes","No","No","No",10,18,"No"
"1119",8099,"Yes",30,"Single","3",6.68,"1",31,1,0,"No","8","Yes","No","No","No",7,14,"Yes"
"1120",8089,"Yes",16,"Single","3",3.26,"6",0,0,0,"No","1","No","No","No","No",5,11,"No"
"1121",8121,"Yes",21,"Single","3",3.26,"1",1,0,0,"No","10","No","No","No","No",15,24,"No"
"1122",8175,"Yes",31,"Single","5",25.41,"10",32,0,0,"No","23","No","No","Yes","No",11,24,"No"
"1123",8231,"Yes",36,"Single","3",3.26,"1",2,0,0,"No","10","Yes","No","No","No",9,19,"Yes"
"1124",8236,"Yes",37,"Single","3",5.4,"1",22,1,0,"No","13","Yes","No","No","No",16,19,"No"
"1125",8219,"Yes",33,"United","5",11.72,"1",10,0,0,"No","13","Yes","No","No","No",20,30,"Yes"
"1126",8222,"Yes",31,"United","5",18.83,"10",8,0,0,"No","23","No","No","Yes","No",1,5,"Yes"
"1127",8229,"Yes",40,"United","3",5.07,"1",14,1,0,"No","13","Yes","No","No","No",16,26,"Yes"
"1128",8230,"Yes",26,"Single","3",3.73,"1",0,0,0,"No","1","Yes","No","No","No",3,9,"No"
"1129",8200,"Yes",37,"United","3",3.94,"1",14,1,0,"No","10","Yes","No","No","No",2,6,"No"
"1130",8208,"Yes",33,"Single","5",5.44,"1",11,0,1,"No","21","No","No","No","No",6,13,"No"
"1131",8243,"Yes",64,"Desunited","3",2.24,"1",17,0,0,"No","10","No","No","No","No",1,5,"No"
"1132",8271,"Yes",28,"United","5",5.12,"1",0,0,0,"No","13","No","No","No","No",1,3,"Yes"
"1133",8251,"Yes",42,"Single","3",3.66,"1",7,1,0,"No","28","Yes","No","No","No",8,16,"No"
"1134",8317,"Yes",34,"United","5",18.16,"10",17,0,1,"No","23","No","No","Yes","No",5,12,"Yes"
"1135",8324,"Yes",47,"Single","2",4.1,"1",3,0,0,"No","27","No","No","No","No",6,11,"No"
"1136",8302,"Yes",23,"Single","5",9.22,"1",1,0,0,"No","14","Yes","No","No","No",5,12,"No"
"1137",8305,"Yes",25,"United","3",4.55,"1",7,1,1,"No","9","Yes","No","No","No",6,11,"Yes"
"1138",8341,"Yes",26,"United","5",12.51,"10",27,0,1,"No","23","No","No","Yes","No",29,31,"No"
"1139",8344,"Yes",31,"United","3",3.78,"1",0,0,0,"No","13","Yes","No","No","No",12,22,"Yes"
"1140",8350,"Yes",27,"Single","5",31.21,"10",27,0,0,"No","23","No","No","Yes","No",36,41,"No"
"1141",8285,"Yes",25,"United","3",5.4,"1",23,1,0,"No","13","Yes","No","No","Yes",17,18,"No"
"1142",8354,"Yes",28,"United","5",10.93,"1",3,1,0,"No","13","Yes","No","No","No",30,30,"No"
"1143",8355,"Yes",43,"United","5",10.77,"1",1,0,0,"No","13","Yes","No","No","No",18,31,"No"
"1144",8356,"Yes",31,"Single","3",3.26,"1",1,0,0,"No","1","Yes","No","No","No",12,22,"No"
"1145",8367,"Yes",27,"United","3",3.78,"1",0,0,0,"No","13","Yes","No","No","No",5,14,"Yes"
"1146",8370,"Yes",23,"Single","4",12.53,"10",13,0,0,"No","23","No","No","No","No",0,2,"No"
"1147",8291,"Yes",47,"United","5",22.23,"1",18,0,0,"No","1","No","No","No","No",11,22,"No"
"1148",8376,"Yes",30,"Single","3",3.26,"1",0,0,0,"No","1","Yes","No","No","No",10,23,"Yes"
"1149",8377,"Yes",56,"United","3",5.43,"1",12,0,0,"No","13","Yes","No","No","No",1,3,"No"
"1150",8384,"Yes",51,"United","2",3.11,"1",1,0,0,"No","28","No","No","No","No",1,4,"No"
"1151",8296,"Yes",49,"Single","5",25.54,"10",16,0,0,"No","23","No","No","Yes","No",7,19,"No"
"1152",8298,"Yes",23,"Single","5",5.12,"1",0,0,0,"No","13","No","No","No","No",2,6,"No"
"1153",8299,"Yes",32,"Single","5",3.65,"1",4,0,0,"No","10","Yes","No","No","No",3,6,"Yes"
"1154",8329,"Yes",34,"Single","3",3.99,"1",9,0,0,"No","14","Yes","No","No","No",2,7,"Yes"
"1155",8333,"Yes",44,"Single","3",6.68,"1",27,1,0,"No","13","Yes","No","Yes","No",2,6,"No"
"1156",8335,"Yes",19,"Single","4",1.51,"6",7,0,0,"No","5","No","No","No","No",2,7,"No"
"1157",8338,"Yes",33,"Single","3",4.92,"1",4,0,0,"No","13","Yes","No","No","No",10,18,"Yes"
"1158",8342,"Yes",27,"United","5",11.5,"10",2,0,0,"No","23","No","No","No","No",0,3,"No"
"1159",8397,"Yes",41,"Desunited","3",5.43,"1",9,0,0,"No","13","Yes","No","No","No",4,7,"No"
"1160",8398,"Yes",38,"Single","3",4.26,"1",6,0,0,"No","28","No","No","No","No",1,5,"No"
"1161",8394,"Yes",27,"United","3",5.28,"1",7,0,0,"No","13","Yes","No","No","No",7,11,"Yes"
"1162",8380,"Yes",62,"Single","5",9.95,"1",8,0,0,"No","21","No","No","No","No",1,6,"No"
"1163",8411,"Yes",21,"Single","3",5.47,"1",26,1,0,"No","13","Yes","No","No","No",10,23,"No"
"1164",8402,"Yes",23,"United","3",3.78,"1",1,0,0,"No","13","Yes","No","No","No",10,23,"No"
"1165",8403,"Yes",30,"Single","5",9.22,"1",0,0,0,"No","14","Yes","No","No","No",32,37,"No"
"1166",8430,"Yes",23,"United","2",3.26,"1",2,0,0,"No","28","Yes","No","No","No",4,11,"Yes"
"1167",8409,"Yes",37,"Single","3",3.78,"1",1,0,0,"No","13","Yes","No","No","No",9,23,"Yes"
"1168",8434,"Yes",38,"United","3",5.07,"1",14,2,1,"No","13","Yes","No","No","No",14,20,"No"
"1169",8469,"Yes",32,"United","3",5.47,"1",25,1,0,"No","13","Yes","No","No","No",14,20,"No"
"1170",8461,"Yes",35,"United","5",9.22,"1",0,0,0,"No","14","Yes","No","No","No",16,18,"No"
"1171",8472,"Yes",35,"Single","3",5.47,"1",24,1,0,"No","13","Yes","No","No","No",2,6,"Yes"
"1172",8454,"Yes",30,"Single","5",6.36,"1",9,0,0,"No","21","Yes","No","No","No",0,3,"Yes"
"1173",8466,"Yes",30,"United","3",5.07,"1",11,1,0,"No","13","Yes","No","Yes","No",2,7,"Yes"
"1174",8453,"Yes",30,"Single","3",4.02,"1",7,0,0,"No","10","Yes","No","No","No",8,15,"Yes"
"1175",8465,"Yes",28,"Single","3",5.07,"1",11,1,0,"No","1","Yes","No","No","No",4,11,"No"
